class	supervoxel_id	root_id	group	side	type	Namiki_name	synonyms	comment	long_tract	soma_location	soma_division	neuropil	neuropilgroup	cluster	confidence_LM_1_5	x	y	z
DN	78466510414323308	720575940626745987	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134582	79720	5798
DN	78466510414328668	720575940611308181	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134546	79634	5798
DN	78466510414299812	720575940621572890	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134522	79689	5798
DN	78396141670122441	720575940615453182	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134449	79803	5798
DN	80225866323622827	720575940621471157	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	135481	80682	5798
DN	80155497579446002	720575940635564896	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	136167	81284	5798
DN	80225866323622947	720575940624748419	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	135915	81127	5798
DN	80155497579438906	720575940630682618	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	136181	81144	5798
DN	80225866323619200	720575940616688286	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	135799	81070	5798
DN	80225866323627628	720575940625376062	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	135904	81029	5798
DN	80155497579452959	720575940624131913	720575940608076739	L	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	135350	80852	5798
DN	80225866323626459	720575940622760269	720575940618818395	L	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	135469	80552	5798
DN	80225866323628955	720575940621274845	720575940618818395	L	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	136069	81205	5798
DN	80225866323623855	720575940640194493	720575940618818395	L	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	136246	81363	5798
DN	80225866323614880	720575940632339425	720575940618818395	L	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	136386	81432	5798
DN	79100103855916613	720575940636761926	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	128851	80803	5798
DN	79100103855935223	720575940623033532	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	129392	80399	5798
DN	78959366367287816	720575940616401467	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	128341	81106	5798
DN	79100103855921809	720575940608076739	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	129239	80418	5798
DN	78959366367318362	720575940626732776	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	129022	80649	5798
DN	79029735111742741	720575940618051801	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	128780	80364	5798
DN	78959366367279459	720575940637667443	720575940608076739	R	DNg08	DNg08		previously DNg08_a	ITD	g	brain	SAD_GNG	GNG	14	4	129028	80778	5798
DN	79100103855925823	720575940618818395	720575940618818395	R	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	129315	80335	5798
DN	79100103855931513	720575940631593753	720575940618818395	R	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	128922	80718	5798
DN	79029735111747242	720575940631973207	720575940618818395	R	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	128720	80595	5798
DN	79170472600067046	720575940632458514	720575940618818395	R	DNg08	DNg08		previously DNg08_b	ITD	g	brain	multi	multi	14	4	129339	80473	5798
DN	80506722959484763	720575940629472298	720575940621586473	L	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	129061	78262	5273
DN	80929485113490160	720575940629742718	720575940621586473	L	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	129214	78369	5280
DN	80929485113525190	720575940626877639	720575940621586473	L	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	129192	78327	5307
DN	80929485113471487	720575940631829059	720575940621586473	L	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	128964	78035	5233
DN	78396141670146817	720575940621586473	720575940621586473	R	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	134400	79483	5798
DN	78396141670135108	720575940627799802	720575940621586473	R	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	134485	79299	5798
DN	78396141670126534	720575940634207087	720575940621586473	R	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	134277	79635	5798
DN	78396141670145538	720575940630297292	720575940621586473	R	DNg09	DNg09			ITD	g	brain	SAD_WED	AVLP_AMMC_WED	13	4	133899	78394	5798
DN	80506860465603961	720575940627303699	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	128364	75653	5798
DN	80506860465588847	720575940620595883	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	128231	75695	5798
DN	80506860465597793	720575940612805118	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	128492	75598	5798
DN	80506860465605155	720575940619944513	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	128388	75734	5798
DN	80506860465601492	720575940631855663	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	126911	75795	5798
DN	80506860465597666	720575940616935838	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	127945	75548	5798
DN	80506929185058985	720575940620564673	720575940612805118	L	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	128446	75563	5798
DN	78959091690726526	720575940624234242	720575940612805118	R	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	136277	76208	5798
DN	78959091690717850	720575940629369642	720575940612805118	R	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	136183	76390	5798
DN	78959091690720865	720575940660224385	720575940612805118	R	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	136374	76295	5798
DN	78959160410183526	720575940626639259	720575940612805118	R	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	135367	76644	5798
DN	78959091690721247	720575940617689816	720575940612805118	R	DNg10	DNg10			ITD	g	brain	GNG	GNG	6	5	135938	76793	5798
DN	81351422566318981	720575940647228468	720575940640978048	L	DNg100	DNg100			DLT	g	brain	GNG_SAD	GNG	12	5	124826	79932	5798
DN	77973516687309094	720575940640978048	720575940640978048	R	DNg100	DNg100			DLT	g	brain	GNG_SAD	GNG	12	5	139504	82097	5798
DN	80225866323622526	720575940614089726	720575940614089726	L	DNg101	DNg101				g	brain	multi	multi	16	5	139751	80800	5798
DN	78536535494444338	720575940621246068	720575940614089726	R	DNg101	DNg101				g	brain	multi	multi	16	5	124699	79048	5798
DN	81070222400338343	720575940621626394	720575940621626394	L	DNg102	DNg102		previously DNg102_a		g	brain	multi	multi	12	4	131504	79510	5798
DN	81281259913353391	720575940630480348	720575940624877360	L	DNg102	DNg102		previously DNg102_b		g	brain	multi	multi	12	4	131059	80781	5798
DN	77621604380718476	720575940640316238	720575940621626394	R	DNg102	DNg102		previously DNg102_a		g	brain	multi	multi	12	4	133722	81834	5798
DN	77973585474001046	720575940624877360	720575940624877360	R	DNg102	DNg102		previously DNg102_b		g	brain	multi	multi	12	4	132458	79371	5798
DN	79662641827779427	720575940606866377	720575940606866377	L	DNg103	DNg103			VTV	g	brain	GNG_PRW	PRW_FLA	1	4	131309	83903	5798
DN	79662641827777166	720575940635179871	720575940606866377	R	DNg103	DNg103			VTV	g	brain	GNG_PRW	PRW_FLA	1	4	130994	84107	5798
DN	80155566164444244	720575940623503318	720575940623503318	L	DNg104	DNg104			DLV	g	brain	multi	multi	12	5	127607	82438	5798
DN	78959228794094543	720575940631282194	720575940623503318	R	DNg104	DNg104			DLV	g	brain	multi	multi	12	5	136330	83590	5798
DN	80155016610088718	720575940647029044	720575940624897516	L	DNg105	DNg105			DLT	g	brain	GNG	GNG	15	5	125870	80349	5798
DN	79029735111756818	720575940624897516	720575940624897516	R	DNg105	DNg105			DLT	g	brain	GNG	GNG	15	5	138746	82702	5798
DN	80225866323626289	720575940622878719	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	135152	80832	5798
DN	80225866323624050	720575940631889965	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	135780	80992	5798
DN	80225866323625390	720575940626799920	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	136461	81540	5798
DN	80225866323621883	720575940626936324	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	135707	80810	5798
DN	80787991643757923	720575940615898730	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	135125	80697	5798
DN	80225866323627509	720575940628467830	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	135510	81160	5798
DN	80225866323630137	720575940629438508	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	136287	81500	5798
DN	80155497579447420	720575940625937340	720575940613816062	L	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	136059	81104	5798
DN	79451329436815819	720575940660269185	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	128213	81063	5798
DN	79029735111741290	720575940617035153	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	129098	81071	5399
DN	79029735111748582	720575940630059087	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	129276	80631	5798
DN	79029735111736700	720575940620929483	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	128842	80630	5798
DN	78676860665846459	720575940639705077	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	128681	80743	5798
DN	78676860665718028	720575940613816062	720575940613816062	R	DNg106	DNg106		contained in line R78A01 together with DNg08	ITD	g	brain	SAD_AMMC	AVLP_AMMC_WED	14	5	129165	80819	5798
DN	79381029412121715	720575940633781217	720575940629486075	L	DNg107	DNg107			VLT	g	brain	GNG	GNG	12	4	127169	81794	5798
DN	78184829279486455	720575940629486075	720575940629486075	R	DNg107	DNg107			VLT	g	brain	GNG	GNG	12	4	137179	83303	5798
DN	79803722712282338	720575940632043576	720575940627015196	L	DNg108	DNg108			DLT	g	brain	GNG	GNG	15	5	123680	75885	5798
DN	79381441594943334	720575940627015196	720575940627015196	R	DNg108	DNg108			DLT	g	brain	GNG	GNG	15	5	139560	81654	5798
DN	79803791431744561	720575940631545960	720575940625863728	L	DNg109	DNg109			DLT	g	brain	multi	multi	12	5	123832	78708	5798
DN	80155085598075153	720575940625863728	720575940625863728	R	DNg109	DNg109			DLT	g	brain	multi	multi	12	5	138717	81704	5798
DN	80506860465583819	720575940621817326	720575940609366648	L	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	129446	76963	5798
DN	80506860465595028	720575940644740256	720575940609366648	L	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	129705	77811	5798
DN	80506860465595012	720575940631090402	720575940609366648	L	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	129229	74765	5768
DN	78959091690735321	720575940609366648	720575940609366648	R	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	134279	78008	5798
DN	78959160410186857	720575940618827910	720575940609366648	R	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	134962	76740	5798
DN	78959091690723611	720575940625573653	720575940609366648	R	DNg11	DNg11			ITD	g	brain	SPS_IPS	PS_LAL	6	5	135623	76955	5798
DN	80577160490217862	720575940656144289	720575940610348458	L	DNg110	DNg110		previously DNg06_b	MTD-II	g	brain	GNG_IPS	PS_LAL	14	3	138521	74665	5798
DN	80577160490221679	720575940635222640	720575940610348458	L	DNg110	DNg110		previously DNg06_b	MTD-II	g	brain	GNG_IPS	PS_LAL	14	3	138882	75119	5798
DN	80577160490215438	720575940623491987	720575940623491987	L	DNg110	DNg110		previously DNg06_c	MTD-II	g	brain	IPS_GNG	PS_LAL	14	3	138611	75073	5798
DN	78888310630055750	720575940626088835	720575940610348458	R	DNg110	DNg110		previously DNg06_b	MTD-II	g	brain	GNG_IPS	PS_LAL	14	3	124652	74436	5798
DN	78888379349556832	720575940610348458	720575940610348458	R	DNg110	DNg110		previously DNg06_b	MTD-II	g	brain	GNG_IPS	PS_LAL	14	3	124951	74002	5783
DN	78888310630036679	720575940627021349	720575940623491987	R	DNg110	DNg110		previously DNg06_c	MTD-II	g	brain	IPS_GNG	PS_LAL	14	3	124526	74427	5798
DN	80366741251072116	720575940611981029	720575940611981029	L	DNg111	DNg111			MTD-I	g	brain	multi	multi	16	5	130734	77564	5798
DN	79239741966908666	720575940631705130	720575940611981029	R	DNg111	DNg111			MTD-I	g	brain	multi	multi	16	5	133737	79075	5798
DN	80577160557089226	720575940619751872	720575940611939290	L	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	139632	80204	5798
DN	80929347741142144	720575940611939290	720575940611939290	L	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	137982	77556	5798
DN	80577160557084941	720575940631987364	720575940611939290	L	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	139567	80697	5798
DN	80929347741025533	720575940615958203	720575940611939290	L	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	137990	77729	5798
DN	79170472600072211	720575940617074393	720575940611939290	R	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	125295	76501	5798
DN	78959366367293483	720575940642926702	720575940611939290	R	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	124319	78657	5798
DN	78888997623103437	720575940624394498	720575940611939290	R	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	124319	78795	5798
DN	78959366367291930	720575940625872688	720575940611939290	R	DNg12_a	DNg12			none	g	brain	GNG	GNG	11	4	124328	77521	5798
DN	80858910277348133	720575940625253649	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139955	80259	5798
DN	80929279021594359	720575940631518582	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139962	80190	5798
DN	80929279021646082	720575940638810677	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139588	80441	5798
DN	80929279021600449	720575940631108559	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139915	80089	5798
DN	80929279021586055	720575940626834698	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139347	80836	5798
DN	80929347741071975	720575940620149836	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139810	80238	5798
DN	80929347741095841	720575940621640885	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139636	80868	5798
DN	80647529301274382	720575940628241628	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139775	80330	5798
DN	80225316903307329	720575940617390641	720575940608960722	L	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	139970	80452	5798
DN	79170472600069662	720575940615623051	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	123826	78595	5798
DN	79170472600056586	720575940632698541	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124009	78689	5798
DN	79170472600061807	720575940619524852	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124131	78655	5798
DN	79170472600055165	720575940618762605	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	123878	78515	5798
DN	79170472600061832	720575940618147520	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124326	77707	5798
DN	79170472600061842	720575940617993607	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124005	78600	5798
DN	79170472600059108	720575940611700520	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124092	78591	5798
DN	79170472600064449	720575940625422609	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	124216	77657	5798
DN	79170472600072319	720575940608960722	720575940608960722	R	DNg12_b	DNg12			none	g	brain	GNG	GNG	10	4	123943	78547	5798
DN	80929347674461458	720575940617554577	720575940612019825	L	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	139266	80800	5798
DN	80507272647907073	720575940645032580	720575940612019825	L	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	139441	80529	5798
DN	80577641392073035	720575940627417619	720575940612019825	L	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	139354	80756	5798
DN	78888997623102309	720575940612019825	720575940612019825	R	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	124537	78586	5798
DN	78888997623103541	720575940622797244	720575940612019825	R	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	124402	78618	5798
DN	78888997623101058	720575940635175263	720575940612019825	R	DNg12_c	DNg12			none	g	brain	GNG	GNG	11	4	124454	77524	5798
DN	80858978996760850	720575940626399588	720575940626399588	L	DNg12_d	DNg12			none	g	brain	GNG	GNG	11	4	139679	80373	5798
DN	78959366367293308	720575940637501784	720575940626399588	R	DNg12_d	DNg12			none	g	brain	GNG	GNG	11	4	124452	77743	5798
DN	80858978930276668	720575940614588778	720575940605282406	L	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	139307	80939	5798
DN	80577160557090688	720575940626527055	720575940605282406	L	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	139168	80817	5798
DN	80858978930231151	720575940641781133	720575940605282406	L	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	139651	80674	5798
DN	80577229276574698	720575940605282406	720575940605282406	L	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	139461	80691	5798
DN	79170472600068293	720575940627500279	720575940605282406	R	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	124676	79269	5798
DN	79029735111754822	720575940621767306	720575940605282406	R	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	124048	78740	5798
DN	78888997623106056	720575940627814522	720575940605282406	R	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	124355	78976	5798
DN	79170472600058005	720575940612427670	720575940605282406	R	DNg12_e	DNg12			none	g	brain	GNG	GNG	10	4	124655	79853	5720
DN	80296372506916508	720575940606112940	720575940606112940	L	DNg13	DNg13			VLT	g	brain	multi	multi	16	5	126924	82153	5798
DN	79169579381252865	720575940616471052	720575940606112940	R	DNg13	DNg13			VLT	g	brain	multi	multi	16	5	137115	83677	5798
DN	81632828823645556	720575940609260494	720575940609260494	L	DNg14	DNg14			DLT	g	brain	GNG	GNG	15	5	125321	80167	5798
DN	78043954150660237	720575940624280066	720575940609260494	R	DNg14	DNg14			DLT	g	brain	GNG	GNG	15	5	139067	82783	5798
DN	80225934908847691	720575940625870640	720575940625870640	L	DNg15	DNg15	AMMC-Db5;nagini		DMT	g	brain	GNG	GNG	10	5	127217	81196	5798
DN	78114528986223376	720575940627825923	720575940625870640	R	DNg15	DNg15	AMMC-Db5;nagini		DMT	g	brain	GNG	GNG	10	5	136600	83777	5798
DN	81562254188869417	720575940641480949	720575940641480949	L	DNg16	DNg16			MTD-I	g	brain	GNG	GNG	12	5	139828	82771	5798
DN	77832367150523288	720575940645047831	720575940641480949	R	DNg16	DNg16			MTD-I	g	brain	GNG	GNG	12	5	123774	79363	5798
DN	79310660667904258	720575940614384757	720575940613535554	L	DNg17	DNg17			DLT	g	brain	GNG	GNG	11	4	126282	81868	5781
DN	79029528885998915	720575940613535554	720575940613535554	R	DNg17	DNg17			DLT	g	brain	GNG	GNG	11	4	138126	83444	5798
DN	80506860465592444	720575940659703937	720575940621021278	L	DNg18_a	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	128326	75136	5798
DN	78959091690710120	720575940621021278	720575940621021278	R	DNg18_a	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	135316	75391	5798
DN	80506860465597763	720575940609844117	720575940609844117	L	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	128264	75152	5798
DN	80506860465591195	720575940631498925	720575940609844117	L	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	128796	75776	5798
DN	80506860465597644	720575940634599615	720575940609844117	L	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	128718	75647	5798
DN	78959160410184834	720575940630712493	720575940609844117	R	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	134723	76359	5798
DN	78959091690731088	720575940622352764	720575940609844117	R	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	135589	75942	5798
DN	78959160410188718	720575940620632369	720575940609844117	R	DNg18_b	DNg18			ITD	g	brain	GNG_IPS	PS_LAL	6	4	134831	76995	5798
DN	81773703817561372	720575940643837988	720575940625353736	L	DNg19	DNg19			VLT	g	brain	GNG	GNG	16	4	126353	81726	5798
DN	77199254476739883	720575940625353736	720575940625353736	R	DNg19	DNg19			VLT	g	brain	GNG	GNG	16	4	137877	83390	5798
DN	79451672766196743	720575940633771745	720575940633771745	L	DNg20	DNg20			VTV	g	brain	GNG	GNG	4	4	129200	83773	5798
DN	79803448035592882	720575940637648485	720575940633771745	R	DNg20	DNg20			VTV	g	brain	GNG	GNG	4	4	133114	84712	5798
DN	80014416560864888	720575940612376805	720575940612376805	L	DNg21	DNg21			DLV	g	brain	GNG	GNG	11	5	131390	81886	5798
DN	78959297648210069	720575940634229871	720575940612376805	R	DNg21	DNg21			DLV	g	brain	GNG	GNG	11	5	136234	82581	5798
DN	79662091871060602	720575940621566844	720575940621566844	R	DNg22	DNg22			MDA	g	brain	GNG	GNG	11	5	132639	79692	5798
DN	79591998205706094	720575940628030440	720575940621566844	L	DNg22	DNg22			MDA	g	brain	GNG	GNG	11	5	130688	80116	5798
DN	80788816411632982	720575940615505406	720575940615505406	L	DNg23	DNg23			DLV	g	brain	GNG	GNG	3	4	128188	82980	5799
DN	79240635387236048	720575940630054735	720575940615505406	R	DNg23	DNg23			DLV	g	brain	GNG	GNG	3	4	134654	83707	5798
DN	79451260448756053	720575940639118926	720575940624750480	L	DNg24	DNg24	AMMC-Db7		VTV	g	brain	SAD_AMMC	AVLP_AMMC_WED	13	5	131518	82935	5798
DN	79592066656705786	720575940624750480	720575940624750480	R	DNg24	DNg24	AMMC-Db7		VTV	g	brain	SAD_AMMC	AVLP_AMMC_WED	13	5	131435	83116	5798
DN	79099416996434043	720575940630274459	720575940605300140	L	DNg26	DNg26			DLT	g	brain	multi	multi	1	5	123407	79870	5798
DN	80225454342255187	720575940605300140	720575940605300140	R	DNg26	DNg26			DLT	g	brain	multi	multi	1	5	139899	82206	5798
DN	79100103788438430	720575940610610841	720575940605300140	R	DNg26	DNg26			DLT	g	brain	multi	multi	1	5	139808	82291	5798
DN	80014897462791773	720575940625047479	720575940605300140	L	DNg26	DNg26			DLT	g	brain	multi	multi	1	5	123935	80090	5798
DN	81210960090124232	720575940644666660	720575940619757366	L	DNg27	DNg27			MDA	g	brain	multi	multi	1	5	132553	78946	5798
DN	79732666974567617	720575940619757366	720575940619757366	R	DNg27	DNg27			MDA	g	brain	multi	multi	1	5	132467	79138	5798
DN	81562460012050903	720575940630980559	720575940610173048	L	DNg28	DNg28	bitter-SEL			g	brain	PRW_GNG	PRW_FLA	1	5	135622	86869	5668
DN	81773566311279076	720575940610173048	720575940610173048	L	DNg28	DNg28	bitter-SEL			g	brain	PRW_GNG	PRW_FLA	1	5	136316	86856	5656
DN	77621535527375913	720575940621667693	720575940610173048	R	DNg28	DNg28	bitter-SEL			g	brain	PRW_GNG	PRW_FLA	1	5	123931	81655	5792
DN	77410360575119873	720575940630665210	720575940610173048	R	DNg28	DNg28	bitter-SEL			g	brain	PRW_GNG	PRW_FLA	1	5	125107	83814	5633
DN	78677066823918474	720575940607761244	720575940607761244	L	DNg29	DNg29			DLV	g	brain	multi	multi	13	5	129890	82501	5798
DN	77973654126331618	720575940622579967	720575940607761244	R	DNg29	DNg29			DLV	g	brain	multi	multi	13	5	134315	83083	5798
DN	81632760170964642	720575940623446860	720575940623446860	L	DNg30	DNg30	SPN		DLV	g	brain	multi	multi	9	5	127466	82556	5798
DN	77832161058720145	720575940631270162	720575940623446860	R	DNg30	DNg30	SPN		DLV	g	brain	multi	multi	9	5	136210	83701	5798
DN	79451398156294978	720575940660229505	720575940632722771	L	DNg31	DNg31			VLT	g	brain	GNG	GNG	12	5	128492	81949	5798
DN	78818422653433716	720575940632722771	720575940632722771	R	DNg31	DNg31			VLT	g	brain	GNG	GNG	12	5	137317	83512	5798
DN	80295822751286749	720575940609948514	720575940609948514	L	DNg32	DNg32			DLT	g	brain	multi	multi	14	4	125881	81901	5798
DN	79100103855924347	720575940642545883	720575940609948514	R	DNg32	DNg32			DLT	g	brain	multi	multi	14	4	138148	83587	5798
DN	80366672531614023	720575940630244060	720575940618666142	L	DNg33	DNg33			MDA	g	brain	GNG	GNG	16	4	131467	76504	5798
DN	79871960817252937	720575940618666142	720575940618666142	R	DNg33	DNg33			MDA	g	brain	GNG	GNG	16	4	132590	76595	5798
DN	80155497377990849	720575940644751652	720575940620543025	L	DNg34	DNg34	OA-VPM1;aDT8		DLV	g	brain	multi	multi	12	5	135566	84480	5798
DN	79381098131585396	720575940620543025	720575940620543025	R	DNg34	DNg34	OA-VPM1;aDT8		DLV	g	brain	multi	multi	12	5	127136	83143	5799
DN	80295754031580130	720575940629805950	720575940618574749	L	DNg35	DNg35			MTD-I	g	brain	GNG	GNG	10	5	123746	78015	5798
DN	78818491372887446	720575940618574749	720575940618574749	R	DNg35	DNg35			MTD-I	g	brain	GNG	GNG	10	5	139779	79179	5798
DN	80929485113492884	720575940622929193	720575940622929193	L	DNg36_a	DNg36			ITD	g	brain	IPS	PS_LAL	14	4	128776	78397	5282
